DBCODE,ENTITY,STANDID,SPECIES,YEAR_AGG,PORTION,TPH_NHA,BA_M2HA,VOL_M3HA,BIO_MGHA,JENKBIO_MGHA,NO_PLOTS
TP001,6,AG05,ALL,1978,INGROWTH,0,0,0,0,0,16
TP001,6,AG05,ALL,1978,LIVE,866,82.61,1283.761,529.778,600.192,16
TP001,6,AG05,ALL,1978,MORTALITY,0,0,0,0,0,16
TP001,6,AG05,TABR,1983,INGROWTH,8,0.02,0.091,0.055,0.046,16
TP001,6,AG05,TABR,1983,LIVE,112,1.345,11.011,6.606,4.994,16
TP001,6,AG05,TABR,1983,MORTALITY,1,0.043,0.451,0.27,0.195,16
TP001,6,AG05,ABAM,1983,INGROWTH,9,0.041,0.245,0.102,0.127,16
TP001,6,AG05,ABAM,1983,LIVE,379,30.564,454.916,189.7,200.577,16
TP001,6,AG05,ABAM,1983,MORTALITY,10,0.574,7.62,3.178,3.427,16
TP001,6,AG05,PSME,1983,INGROWTH,0,0,0,0,0,16
TP001,6,AG05,PSME,1983,LIVE,20,21.144,490.057,220.035,245.105,16
TP001,6,AG05,PSME,1983,MORTALITY,0,0,0,0,0,16
TP001,6,AG05,TSHE,1983,INGROWTH,37,0.131,0.742,0.312,0.36,16
TP001,6,AG05,TSHE,1983,LIVE,293,8.765,127.616,53.599,51.299,16
TP001,6,AG05,TSHE,1983,MORTALITY,1,0.335,6.563,2.756,2.518,16
TP001,6,AG05,THPL,1983,INGROWTH,0,0,0,0,0,16
TP001,6,AG05,THPL,1983,LIVE,103,22.941,234.341,73.349,113.489,16
TP001,6,AG05,THPL,1983,MORTALITY,1,0.118,0.861,0.27,0.509,16
TP001,6,AG05,ALL,1983,INGROWTH,54,0.191,1.078,0.468,0.534,16
TP001,6,AG05,ALL,1983,LIVE,905,84.759,1317.94,543.289,615.464,16
TP001,6,AG05,ALL,1983,MORTALITY,14,1.07,15.496,6.474,6.649,16
TP001,6,AG05,TABR,1988,INGROWTH,0,0,0,0,0,16
TP001,6,AG05,TABR,1988,LIVE,109,1.423,11.896,7.138,5.374,16
TP001,6,AG05,TABR,1988,MORTALITY,4,0.067,0.535,0.321,0.245,16
TP001,6,AG05,ABAM,1988,INGROWTH,2,0.038,0.284,0.118,0.142,16
TP001,6,AG05,ABAM,1988,LIVE,368,31.659,476.714,198.79,209.785,16
TP001,6,AG05,ABAM,1988,MORTALITY,9,0.098,0.737,0.307,0.367,16
TP001,6,AG05,PSME,1988,INGROWTH,0,0,0,0,0,16
TP001,6,AG05,PSME,1988,LIVE,20,21.589,502.681,225.704,251.465,16
TP001,6,AG05,PSME,1988,MORTALITY,0,0,0,0,0,16
TP001,6,AG05,TSHE,1988,INGROWTH,49,0.369,2.792,1.173,1.285,16
TP001,6,AG05,TSHE,1988,LIVE,330,9.56,138.028,57.972,55.552,16
TP001,6,AG05,TSHE,1988,MORTALITY,0,0,0,0,0,16
TP001,6,AG05,THPL,1988,INGROWTH,0,0,0,0,0,16
TP001,6,AG05,THPL,1988,LIVE,103,23.722,243.76,76.297,117.677,16
TP001,6,AG05,THPL,1988,MORTALITY,0,0,0,0,0,16
TP001,6,AG05,ALL,1988,INGROWTH,51,0.406,3.076,1.291,1.427,16
TP001,6,AG05,ALL,1988,LIVE,927,87.952,1373.079,565.9,639.854,16
TP001,6,AG05,ALL,1988,MORTALITY,13,0.165,1.272,0.628,0.612,16
TP001,6,AG05,TABR,1993,INGROWTH,10,0.065,0.448,0.269,0.21,16
TP001,6,AG05,TABR,1993,LIVE,112,1.456,12.277,7.366,5.536,16
TP001,6,AG05,TABR,1993,MORTALITY,4,0.028,0.175,0.105,0.084,16
TP001,6,AG05,ABAM,1993,INGROWTH,12,0.025,0.101,0.042,0.057,16
TP001,6,AG05,ABAM,1993,LIVE,335,28.746,433.432,180.741,190.683,16
TP001,6,AG05,ABAM,1993,MORTALITY,44,3.739,57.981,24.178,25.384,16
TP001,6,AG05,PSME,1993,INGROWTH,0,0,0,0,0,16
TP001,6,AG05,PSME,1993,LIVE,20,21.695,505.574,227.003,252.921,16
TP001,6,AG05,PSME,1993,MORTALITY,0,0,0,0,0,16
TP001,6,AG05,TSHE,1993,INGROWTH,53,0.154,0.747,0.314,0.377,16
TP001,6,AG05,TSHE,1993,LIVE,354,9.376,132.021,55.449,53.365,16
TP001,6,AG05,TSHE,1993,MORTALITY,32,0.841,13.269,5.573,5.252,16
TP001,6,AG05,THPL,1993,INGROWTH,1,0.019,0.072,0.022,0.065,16
TP001,6,AG05,THPL,1993,LIVE,103,23.733,243.275,76.145,117.587,16
TP001,6,AG05,THPL,1993,MORTALITY,1,0.825,10.558,3.305,4.565,16
TP001,6,AG05,ALL,1993,INGROWTH,75,0.263,1.368,0.647,0.709,16
TP001,6,AG05,ALL,1993,LIVE,921,85.006,1326.579,546.704,620.092,16
TP001,6,AG05,ALL,1993,MORTALITY,81,5.434,81.983,33.161,35.285,16
TP001,6,AG05,TABR,1998,INGROWTH,5,0.029,0.205,0.123,0.096,16
TP001,6,AG05,TABR,1998,LIVE,112,1.53,13.116,7.87,5.895,16
TP001,6,AG05,TABR,1998,MORTALITY,5,0.051,0.415,0.249,0.189,16
TP001,6,AG05,ABAM,1998,INGROWTH,2,0.038,0.286,0.119,0.143,16
TP001,6,AG05,ABAM,1998,LIVE,315,28.679,436.347,181.957,191.672,16
TP001,6,AG05,ABAM,1998,MORTALITY,20,1.139,16.372,6.827,7.268,16
TP001,6,AG05,PSME,1998,INGROWTH,0,0,0,0,0,16
TP001,6,AG05,PSME,1998,LIVE,20,22.03,515.239,231.342,257.79,16
TP001,6,AG05,PSME,1998,MORTALITY,0,0,0,0,0,16
TP001,6,AG05,TSHE,1998,INGROWTH,73,0.29,1.711,0.719,0.826,16
TP001,6,AG05,TSHE,1998,LIVE,415,10.048,140.122,58.851,56.706,16
TP001,6,AG05,TSHE,1998,MORTALITY,11,0.225,2.419,1.016,1.038,16
TP001,6,AG05,THPL,1998,INGROWTH,0,0,0,0,0,16
TP001,6,AG05,THPL,1998,LIVE,102,24.484,252.99,79.186,121.759,16
TP001,6,AG05,THPL,1998,MORTALITY,1,0.216,1.915,0.6,1.003,16
TP001,6,AG05,ALL,1998,INGROWTH,80,0.357,2.202,0.961,1.065,16
TP001,6,AG05,ALL,1998,LIVE,963,86.772,1357.815,559.206,633.822,16
TP001,6,AG05,ALL,1998,MORTALITY,36,1.631,21.121,8.692,9.497,16
TP001,6,AG05,TABR,2008,INGROWTH,10,0.109,0.854,0.512,0.391,16
TP001,6,AG05,TABR,2008,LIVE,116,1.773,15.649,9.389,6.993,16
TP001,6,AG05,TABR,2008,MORTALITY,5,0.045,0.339,0.203,0.156,16
TP001,6,AG05,ABAM,2008,INGROWTH,25,0.162,1.034,0.431,0.53,16
TP001,6,AG05,ABAM,2008,LIVE,311,26.324,401.273,167.331,176.149,16
TP001,6,AG05,ABAM,2008,MORTALITY,32,4.133,66.464,27.715,28.953,16
TP001,6,AG05,PSME,2008,INGROWTH,0,0,0,0,0,16
TP001,6,AG05,PSME,2008,LIVE,20,22.746,535.327,240.362,267.904,16
TP001,6,AG05,PSME,2008,MORTALITY,0,0,0,0,0,16
TP001,6,AG05,TSHE,2008,INGROWTH,167,0.962,6.526,2.741,3.066,16
TP001,6,AG05,TSHE,2008,LIVE,544,11.293,149.87,62.945,61.156,16
TP001,6,AG05,TSHE,2008,MORTALITY,22,0.812,12.837,5.392,5.1,16
TP001,6,AG05,THPL,2008,INGROWTH,0,0,0,0,0,16
TP001,6,AG05,THPL,2008,LIVE,100,26.358,276.327,86.49,131.969,16
TP001,6,AG05,THPL,2008,MORTALITY,1,0.03,0.13,0.041,0.106,16
TP001,6,AG05,ALL,2008,INGROWTH,201,1.233,8.413,3.684,3.988,16
TP001,6,AG05,ALL,2008,LIVE,1090,88.494,1378.445,566.518,644.172,16
TP001,6,AG05,ALL,2008,MORTALITY,59,5.02,79.77,33.351,34.316,16
TP001,6,AM16,ABAM,1978,INGROWTH,0,0,0,0,0,16
TP001,6,AM16,ABAM,1978,LIVE,573,14.906,175.578,73.216,80.396,16
TP001,6,AM16,ABAM,1978,MORTALITY,0,0,0,0,0,16
TP001,6,AM16,TSHE,1978,INGROWTH,0,0,0,0,0,16
TP001,6,AM16,TSHE,1978,LIVE,38,9.352,217.922,91.527,80.48,16
TP001,6,AM16,TSHE,1978,MORTALITY,0,0,0,0,0,16
TP001,6,AM16,TSME,1978,INGROWTH,0,0,0,0,0,16
TP001,6,AM16,TSME,1978,LIVE,83,19.133,292.209,118.345,151.588,16
TP001,6,AM16,TSME,1978,MORTALITY,0,0,0,0,0,16
TP001,6,AM16,CHNO,1978,INGROWTH,0,0,0,0,0,16
TP001,6,AM16,CHNO,1978,LIVE,149,20.395,283.521,115.393,97.422,16
TP001,6,AM16,CHNO,1978,MORTALITY,0,0,0,0,0,16
TP001,6,AM16,ALL,1978,INGROWTH,0,0,0,0,0,16
TP001,6,AM16,ALL,1978,LIVE,842,63.786,969.23,398.481,409.886,16
TP001,6,AM16,ALL,1978,MORTALITY,0,0,0,0,0,16
TP001,6,AM16,ABAM,1983,INGROWTH,22,0.082,0.453,0.189,0.238,16
TP001,6,AM16,ABAM,1983,LIVE,591,15.572,184.638,76.994,84.442,16
TP001,6,AM16,ABAM,1983,MORTALITY,0,0,0,0,0,16
TP001,6,AM16,TSHE,1983,INGROWTH,0,0,0,0,0,16
TP001,6,AM16,TSHE,1983,LIVE,38,9.578,223.964,94.065,82.652,16
TP001,6,AM16,TSHE,1983,MORTALITY,0,0,0,0,0,16
TP001,6,AM16,TSME,1983,INGROWTH,0,0,0,0,0,16
TP001,6,AM16,TSME,1983,LIVE,82,19.152,293.88,119.021,152.317,16
TP001,6,AM16,TSME,1983,MORTALITY,1,0.315,4.412,1.787,2.331,16
TP001,6,AM16,CHNO,1983,INGROWTH,0,0,0,0,0,16
TP001,6,AM16,CHNO,1983,LIVE,145,20.412,284.817,115.92,97.676,16
TP001,6,AM16,CHNO,1983,MORTALITY,1,0.185,2.298,0.935,0.846,16
TP001,6,AM16,ALL,1983,INGROWTH,22,0.082,0.453,0.189,0.238,16
TP001,6,AM16,ALL,1983,LIVE,855,64.714,987.299,406.001,417.087,16
TP001,6,AM16,ALL,1983,MORTALITY,2,0.5,6.709,2.722,3.177,16
TP001,6,AM16,ABAM,1989,INGROWTH,34,0.185,1.166,0.486,0.599,16
TP001,6,AM16,ABAM,1989,LIVE,605,15.926,188.289,78.516,86.162,16
TP001,6,AM16,ABAM,1989,MORTALITY,8,0.466,6.841,2.853,3.014,16
TP001,6,AM16,TSHE,1989,INGROWTH,7,0.125,1.067,0.448,0.482,16
TP001,6,AM16,TSHE,1989,LIVE,43,9.978,231.933,97.412,85.648,16
TP001,6,AM16,TSHE,1989,MORTALITY,0,0,0,0,0,16
TP001,6,AM16,TSME,1989,INGROWTH,1,0.019,0.115,0.047,0.071,16
TP001,6,AM16,TSME,1989,LIVE,80,18.322,280.371,113.55,145.37,16
TP001,6,AM16,TSME,1989,MORTALITY,4,1.218,20.457,8.285,10.445,16
TP001,6,AM16,CHNO,1989,INGROWTH,1,0.018,0.117,0.048,0.061,16
TP001,6,AM16,CHNO,1989,LIVE,142,19.724,271.508,110.504,93.841,16
TP001,6,AM16,CHNO,1989,MORTALITY,4,1.108,19.668,8.005,5.924,16
TP001,6,AM16,ALL,1989,INGROWTH,43,0.347,2.465,1.029,1.213,16
TP001,6,AM16,ALL,1989,LIVE,871,63.95,972.101,399.982,411.02,16
TP001,6,AM16,ALL,1989,MORTALITY,15,2.792,46.966,19.142,19.384,16
TP001,6,AM16,ABAM,1994,INGROWTH,52,0.277,1.719,0.717,0.886,16
TP001,6,AM16,ABAM,1994,LIVE,648,16.244,189.121,78.863,86.764,16
TP001,6,AM16,ABAM,1994,MORTALITY,4,0.61,9.932,4.141,4.323,16
TP001,6,AM16,TSHE,1994,INGROWTH,13,0.055,0.333,0.14,0.16,16
TP001,6,AM16,TSHE,1994,LIVE,54,9.861,229.643,96.45,84.737,16
TP001,6,AM16,TSHE,1994,MORTALITY,2,0.384,7.519,3.158,2.881,16
TP001,6,AM16,TSME,1994,INGROWTH,1,0.02,0.127,0.051,0.078,16
TP001,6,AM16,TSME,1994,LIVE,80,18.182,278.714,112.879,144.452,16
TP001,6,AM16,TSME,1994,MORTALITY,2,0.502,7.677,3.109,3.984,16
TP001,6,AM16,CHNO,1994,INGROWTH,4,0.01,0.04,0.016,0.028,16
TP001,6,AM16,CHNO,1994,LIVE,146,20.167,278.34,113.284,96.064,16
TP001,6,AM16,CHNO,1994,MORTALITY,0,0,0,0,0,16
TP001,6,AM16,ALL,1994,INGROWTH,70,0.363,2.219,0.924,1.151,16
TP001,6,AM16,ALL,1994,LIVE,927,64.453,975.818,401.477,412.016,16
TP001,6,AM16,ALL,1994,MORTALITY,7,1.496,25.128,10.409,11.187,16
TP001,6,AM16,ABAM,1999,INGROWTH,39,0.213,1.331,0.555,0.685,16
TP001,6,AM16,ABAM,1999,LIVE,682,16.793,195.759,81.631,89.774,16
TP001,6,AM16,ABAM,1999,MORTALITY,4,0.233,2.514,1.048,1.179,16
TP001,6,AM16,ALSI,1999,INGROWTH,8,0.019,0.084,0.031,0.052,16
TP001,6,AM16,ALSI,1999,LIVE,8,0.019,0.084,0.031,0.052,16
TP001,6,AM16,ALSI,1999,MORTALITY,0,0,0,0,0,16
TP001,6,AM16,TSHE,1999,INGROWTH,5,0.027,0.186,0.078,0.087,16
TP001,6,AM16,TSHE,1999,LIVE,59,10.13,235.217,98.791,86.821,16
TP001,6,AM16,TSHE,1999,MORTALITY,0,0,0,0,0,16
TP001,6,AM16,TSME,1999,INGROWTH,2,0.043,0.275,0.111,0.168,16
TP001,6,AM16,TSME,1999,LIVE,81,18.038,276.16,111.845,143.139,16
TP001,6,AM16,TSME,1999,MORTALITY,1,0.491,7.86,3.183,4.052,16
TP001,6,AM16,CHNO,1999,INGROWTH,0,0,0,0,0,16
TP001,6,AM16,CHNO,1999,LIVE,139,19.576,270.683,110.168,93.327,16
TP001,6,AM16,CHNO,1999,MORTALITY,4,0.833,11.967,4.87,4.054,16
TP001,6,AM16,ALL,1999,INGROWTH,54,0.302,1.875,0.775,0.992,16
TP001,6,AM16,ALL,1999,LIVE,968,64.555,977.902,402.466,413.113,16
TP001,6,AM16,ALL,1999,MORTALITY,9,1.557,22.34,9.102,9.285,16
TP001,6,AM16,ABAM,2007,INGROWTH,123,0.555,3.255,1.357,1.695,16
TP001,6,AM16,ABAM,2007,LIVE,780,17.963,209.341,87.295,95.962,16
TP001,6,AM16,ABAM,2007,MORTALITY,20,0.503,5.64,2.352,2.611,16
TP001,6,AM16,ALSI,2007,INGROWTH,0,0,0,0,0,16
TP001,6,AM16,ALSI,2007,LIVE,8,0.023,0.108,0.04,0.066,16
TP001,6,AM16,ALSI,2007,MORTALITY,0,0,0,0,0,16
TP001,6,AM16,TSHE,2007,INGROWTH,1,0.037,0.37,0.155,0.162,16
TP001,6,AM16,TSHE,2007,LIVE,59,10.157,235.861,99.062,87.019,16
TP001,6,AM16,TSHE,2007,MORTALITY,1,0.477,10.381,4.36,3.902,16
TP001,6,AM16,TSME,2007,INGROWTH,16,0.139,0.748,0.303,0.471,16
TP001,6,AM16,TSME,2007,LIVE,89,18.248,281.485,114.001,145.684,16
TP001,6,AM16,TSME,2007,MORTALITY,8,0.475,4.818,1.951,2.693,16
TP001,6,AM16,CHNO,2007,INGROWTH,11,0.08,0.458,0.186,0.254,16
TP001,6,AM16,CHNO,2007,LIVE,147,19.852,275.004,111.927,94.703,16
TP001,6,AM16,CHNO,2007,MORTALITY,4,0.658,9.596,3.906,3.22,16
TP001,6,AM16,ALL,2007,INGROWTH,150,0.811,4.831,2.002,2.582,16
TP001,6,AM16,ALL,2007,LIVE,1082,66.243,1001.799,412.325,423.434,16
TP001,6,AM16,ALL,2007,MORTALITY,32,2.113,30.436,12.569,12.426,16
TP001,6,AO03,THPL,1977,INGROWTH,0,0,0,0,0,16
TP001,6,AO03,THPL,1977,LIVE,10,29.409,591.99,185.293,193.137,16
TP001,6,AO03,THPL,1977,MORTALITY,0,0,0,0,0,16
TP001,6,AO03,ABAM,1977,INGROWTH,0,0,0,0,0,16
TP001,6,AO03,ABAM,1977,LIVE,273,38.152,713.15,297.384,301.594,16
TP001,6,AO03,ABAM,1977,MORTALITY,0,0,0,0,0,16
TP001,6,AO03,PSME,1977,INGROWTH,0,0,0,0,0,16
TP001,6,AO03,PSME,1977,LIVE,4,10.324,300.424,134.89,151.367,16
TP001,6,AO03,PSME,1977,MORTALITY,0,0,0,0,0,16
TP001,6,AO03,TSHE,1977,INGROWTH,0,0,0,0,0,16
TP001,6,AO03,TSHE,1977,LIVE,94,22.477,510.797,214.535,189.512,16
TP001,6,AO03,TSHE,1977,MORTALITY,0,0,0,0,0,16
TP001,6,AO03,ALL,1977,INGROWTH,0,0,0,0,0,16
TP001,6,AO03,ALL,1977,LIVE,381,100.362,2116.362,832.102,835.611,16
TP001,6,AO03,ALL,1977,MORTALITY,0,0,0,0,0,16
TP001,6,AO03,THPL,1982,INGROWTH,0,0,0,0,0,16
TP001,6,AO03,THPL,1982,LIVE,10,29.841,602.299,188.519,196.305,16
TP001,6,AO03,THPL,1982,MORTALITY,0,0,0,0,0,16
TP001,6,AO03,ABAM,1982,INGROWTH,13,0.03,0.127,0.053,0.07,16
TP001,6,AO03,ABAM,1982,LIVE,274,37.704,705.275,294.1,298.163,16
TP001,6,AO03,ABAM,1982,MORTALITY,13,2.445,47.219,19.69,19.918,16
TP001,6,AO03,PSME,1982,INGROWTH,0,0,0,0,0,16
TP001,6,AO03,PSME,1982,LIVE,4,10.37,302.196,135.686,152.263,16
TP001,6,AO03,PSME,1982,MORTALITY,0,0,0,0,0,16
TP001,6,AO03,TSHE,1982,INGROWTH,2,0.005,0.021,0.009,0.011,16
TP001,6,AO03,TSHE,1982,LIVE,94,23.135,531.675,223.304,196.834,16
TP001,6,AO03,TSHE,1982,MORTALITY,2,0.527,10.778,4.527,4.092,16
TP001,6,AO03,ALL,1982,INGROWTH,15,0.035,0.148,0.062,0.081,16
TP001,6,AO03,ALL,1982,LIVE,381,101.05,2141.445,841.609,843.565,16
TP001,6,AO03,ALL,1982,MORTALITY,15,2.972,57.998,24.217,24.01,16
TP001,6,AO03,THPL,1987,INGROWTH,0,0,0,0,0,16
TP001,6,AO03,THPL,1987,LIVE,10,30.161,610.069,190.952,198.676,16
TP001,6,AO03,THPL,1987,MORTALITY,0,0,0,0,0,16
TP001,6,AO03,ABAM,1987,INGROWTH,16,0.051,0.228,0.095,0.125,16
TP001,6,AO03,ABAM,1987,LIVE,274,36.253,665.607,277.558,282.334,16
TP001,6,AO03,ABAM,1987,MORTALITY,16,3.433,76.195,31.773,31.306,16
TP001,6,AO03,PSME,1987,INGROWTH,0,0,0,0,0,16
TP001,6,AO03,PSME,1987,LIVE,4,10.524,307.553,138.091,154.969,16
TP001,6,AO03,PSME,1987,MORTALITY,0,0,0,0,0,16
TP001,6,AO03,TSHE,1987,INGROWTH,4,0.013,0.074,0.031,0.037,16
TP001,6,AO03,TSHE,1987,LIVE,95,23.425,540.421,226.977,199.912,16
TP001,6,AO03,TSHE,1987,MORTALITY,2,0.902,23.016,9.667,8.373,16
TP001,6,AO03,ALL,1987,INGROWTH,20,0.064,0.303,0.127,0.162,16
TP001,6,AO03,ALL,1987,LIVE,382,100.363,2123.65,833.578,835.891,16
TP001,6,AO03,ALL,1987,MORTALITY,18,4.335,99.21,41.44,39.678,16
TP001,6,AO03,THPL,1991,INGROWTH,0,0,0,0,0,16
TP001,6,AO03,THPL,1991,LIVE,10,30.7,622.931,194.978,202.649,16
TP001,6,AO03,THPL,1991,MORTALITY,0,0,0,0,0,16
TP001,6,AO03,ABAM,1991,INGROWTH,5,0.017,0.08,0.033,0.044,16
TP001,6,AO03,ABAM,1991,LIVE,275,37.106,682.926,284.78,289.554,16
TP001,6,AO03,ABAM,1991,MORTALITY,5,0.525,8.776,3.66,3.791,16
TP001,6,AO03,PSME,1991,INGROWTH,0,0,0,0,0,16
TP001,6,AO03,PSME,1991,LIVE,4,10.741,315.225,141.536,158.846,16
TP001,6,AO03,PSME,1991,MORTALITY,0,0,0,0,0,16
TP001,6,AO03,TSHE,1991,INGROWTH,2,0.009,0.052,0.022,0.026,16
TP001,6,AO03,TSHE,1991,LIVE,95,23.941,558.179,234.435,206.069,16
TP001,6,AO03,TSHE,1991,MORTALITY,2,0.432,7.987,3.355,3.094,16
TP001,6,AO03,ALL,1991,INGROWTH,7,0.026,0.132,0.055,0.069,16
TP001,6,AO03,ALL,1991,LIVE,383,102.488,2179.261,855.729,857.117,16
TP001,6,AO03,ALL,1991,MORTALITY,7,0.957,16.763,7.014,6.885,16
TP001,6,AO03,THPL,1996,INGROWTH,0,0,0,0,0,16
TP001,6,AO03,THPL,1996,LIVE,9,27.916,567.62,177.665,184.595,16
TP001,6,AO03,THPL,1996,MORTALITY,1,3.051,61.541,19.262,19.997,16
TP001,6,AO03,ABAM,1996,INGROWTH,9,0.03,0.137,0.057,0.075,16
TP001,6,AO03,ABAM,1996,LIVE,269,35.621,646.031,269.395,274.594,16
TP001,6,AO03,ABAM,1996,MORTALITY,16,3.733,79.906,33.321,33.087,16
TP001,6,AO03,PSME,1996,INGROWTH,0,0,0,0,0,16
TP001,6,AO03,PSME,1996,LIVE,4,10.856,319.42,143.419,160.966,16
TP001,6,AO03,PSME,1996,MORTALITY,0,0,0,0,0,16
TP001,6,AO03,TSHE,1996,INGROWTH,2,0.005,0.022,0.009,0.011,16
TP001,6,AO03,TSHE,1996,LIVE,93,24.52,577.451,242.53,212.777,16
TP001,6,AO03,TSHE,1996,MORTALITY,5,0.566,12.212,5.129,4.583,16
TP001,6,AO03,ALL,1996,INGROWTH,11,0.035,0.16,0.067,0.087,16
TP001,6,AO03,ALL,1996,LIVE,374,98.913,2110.522,833.009,832.932,16
TP001,6,AO03,ALL,1996,MORTALITY,22,7.35,153.659,57.712,57.667,16
TP001,6,AO03,THPL,2001,INGROWTH,0,0,0,0,0,16
TP001,6,AO03,THPL,2001,LIVE,9,28.436,580.349,181.649,188.49,16
TP001,6,AO03,THPL,2001,MORTALITY,0,0,0,0,0,16
TP001,6,AO03,ABAM,2001,INGROWTH,2,0.006,0.025,0.01,0.014,16
TP001,6,AO03,ABAM,2001,LIVE,262,36.501,663.084,276.506,281.815,16
TP001,6,AO03,ABAM,2001,MORTALITY,9,1.317,27.032,11.272,11.233,16
TP001,6,AO03,PSME,2001,INGROWTH,0,0,0,0,0,16
TP001,6,AO03,PSME,2001,LIVE,4,11.105,328.326,147.418,165.466,16
TP001,6,AO03,PSME,2001,MORTALITY,0,0,0,0,0,16
TP001,6,AO03,TSHE,2001,INGROWTH,4,0.019,0.11,0.046,0.053,16
TP001,6,AO03,TSHE,2001,LIVE,92,23.87,559.91,235.162,206.479,16
TP001,6,AO03,TSHE,2001,MORTALITY,4,1.887,52.022,21.849,18.626,16
TP001,6,AO03,ALL,2001,INGROWTH,7,0.025,0.135,0.056,0.067,16
TP001,6,AO03,ALL,2001,LIVE,366,99.912,2131.668,840.736,842.25,16
TP001,6,AO03,ALL,2001,MORTALITY,14,3.205,79.053,33.121,29.859,16
TP001,6,AO03,THPL,2008,INGROWTH,0,0,0,0,0,16
TP001,6,AO03,THPL,2008,LIVE,9,29.042,594.998,186.234,193.004,16
TP001,6,AO03,THPL,2008,MORTALITY,0,0,0,0,0,16
TP001,6,AO03,ABAM,2008,INGROWTH,8,0.025,0.111,0.046,0.061,16
TP001,6,AO03,ABAM,2008,LIVE,256,37.812,697.404,290.817,295.651,16
TP001,6,AO03,ABAM,2008,MORTALITY,17,1.305,18.73,7.811,8.322,16
TP001,6,AO03,PSME,2008,INGROWTH,0,0,0,0,0,16
TP001,6,AO03,PSME,2008,LIVE,4,11.481,341.72,153.432,172.234,16
TP001,6,AO03,PSME,2008,MORTALITY,0,0,0,0,0,16
TP001,6,AO03,TSHE,2008,INGROWTH,17,0.062,0.328,0.138,0.162,16
TP001,6,AO03,TSHE,2008,LIVE,106,25.441,603.273,253.375,221.976,16
TP001,6,AO03,TSHE,2008,MORTALITY,2,0.012,0.075,0.032,0.036,16
TP001,6,AO03,ALL,2008,INGROWTH,25,0.087,0.439,0.184,0.223,16
TP001,6,AO03,ALL,2008,LIVE,373,103.776,2237.395,883.859,882.865,16
TP001,6,AO03,ALL,2008,MORTALITY,19,1.317,18.806,7.842,8.358,16
TP001,6,AR07,ABAM,1978,INGROWTH,0,0,0,0,0,16
TP001,6,AR07,ABAM,1978,LIVE,196,30.795,490.697,204.621,214.279,16
TP001,6,AR07,ABAM,1978,MORTALITY,0,0,0,0,0,16
TP001,6,AR07,TSME,1978,INGROWTH,0,0,0,0,0,16
TP001,6,AR07,TSME,1978,LIVE,133,27.906,383.468,155.305,202.951,16
TP001,6,AR07,TSME,1978,MORTALITY,0,0,0,0,0,16
TP001,6,AR07,CHNO,1978,INGROWTH,0,0,0,0,0,16
TP001,6,AR07,CHNO,1978,LIVE,159,19.837,236.437,96.23,88.527,16
TP001,6,AR07,CHNO,1978,MORTALITY,0,0,0,0,0,16
TP001,6,AR07,ALL,1978,INGROWTH,0,0,0,0,0,16
TP001,6,AR07,ALL,1978,LIVE,487,78.538,1110.603,456.155,505.757,16
TP001,6,AR07,ALL,1978,MORTALITY,0,0,0,0,0,16
TP001,6,AR07,ABAM,1983,INGROWTH,11,0.04,0.191,0.08,0.104,16
TP001,6,AR07,ABAM,1983,LIVE,202,30.399,486.656,202.936,212.316,16
TP001,6,AR07,ABAM,1983,MORTALITY,5,0.971,14.881,6.205,6.552,16
TP001,6,AR07,TSME,1983,INGROWTH,0,0,0,0,0,16
TP001,6,AR07,TSME,1983,LIVE,132,28.463,393.511,159.372,208.041,16
TP001,6,AR07,TSME,1983,MORTALITY,1,0.04,0.306,0.124,0.181,16
TP001,6,AR07,CHNO,1983,INGROWTH,0,0,0,0,0,16
TP001,6,AR07,CHNO,1983,LIVE,156,19.956,239.869,97.627,89.401,16
TP001,6,AR07,CHNO,1983,MORTALITY,4,0.476,5.771,2.349,2.146,16
TP001,6,AR07,ALL,1983,INGROWTH,11,0.04,0.191,0.08,0.104,16
TP001,6,AR07,ALL,1983,LIVE,489,78.818,1120.036,459.934,509.758,16
TP001,6,AR07,ALL,1983,MORTALITY,9,1.487,20.957,8.678,8.879,16
TP001,6,AR07,ABAM,1988,INGROWTH,6,0.011,0.043,0.018,0.024,16
TP001,6,AR07,ABAM,1988,LIVE,194,29.573,477.2,198.992,207.895,16
TP001,6,AR07,ABAM,1988,MORTALITY,14,1.331,19.637,8.188,8.692,16
TP001,6,AR07,TSME,1988,INGROWTH,11,0.033,0.119,0.048,0.081,16
TP001,6,AR07,TSME,1988,LIVE,139,29.073,404.567,163.849,213.634,16
TP001,6,AR07,TSME,1988,MORTALITY,0,0,0,0,0,16
TP001,6,AR07,CHNO,1988,INGROWTH,0,0,0,0,0,16
TP001,6,AR07,CHNO,1988,LIVE,153,20.457,248.194,101.015,92.043,16
TP001,6,AR07,CHNO,1988,MORTALITY,2,0.139,1.431,0.582,0.581,16
TP001,6,AR07,ALL,1988,INGROWTH,16,0.044,0.162,0.066,0.105,16
TP001,6,AR07,ALL,1988,LIVE,485,79.103,1129.96,463.857,513.573,16
TP001,6,AR07,ALL,1988,MORTALITY,16,1.471,21.068,8.771,9.273,16
TP001,6,AR07,ABAM,1993,INGROWTH,6,0.011,0.043,0.018,0.024,16
TP001,6,AR07,ABAM,1993,LIVE,185,27.7,447.185,186.476,194.793,16
