DBCODE,ENTITY,STANDID,PLOTID,SPECIES,YEAR,PORTION,TPH_NHA,BA_M2HA,VOL_M3HA,BIO_MGHA,JENKBIO_MGHA
TP001,8,MUNA,MUNA0073,ALL,1983,INGROWTH,25,0.099,0.519,0.218,0.258
TP001,8,MUNA,MUNA0073,ALL,1983,LIVE,235,111.104,2375.032,1066.582,1177.423
TP001,8,MUNA,MUNA0073,ALL,1983,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0073,PSME,1983,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0073,PSME,1983,LIVE,124,105.597,2299.062,1032.279,1146.337
TP001,8,MUNA,MUNA0073,PSME,1983,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0073,TABR,1983,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0073,TABR,1983,LIVE,25,1.195,13.312,7.987,5.705
TP001,8,MUNA,MUNA0073,TABR,1983,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0073,TSHE,1983,INGROWTH,25,0.099,0.519,0.218,0.258
TP001,8,MUNA,MUNA0073,TSHE,1983,LIVE,87,4.311,62.658,26.316,25.38
TP001,8,MUNA,MUNA0073,TSHE,1983,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0073,ALL,1991,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0073,ALL,1991,LIVE,198,103.586,2220.847,997.159,1098.851
TP001,8,MUNA,MUNA0073,ALL,1991,MORTALITY,38,11.937,261.187,117.247,130.287
TP001,8,MUNA,MUNA0073,PSME,1991,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0073,PSME,1991,LIVE,112,97.209,2127.594,955.29,1061.091
TP001,8,MUNA,MUNA0073,PSME,1991,MORTALITY,13,11.79,260.3,116.875,129.859
TP001,8,MUNA,MUNA0073,TABR,1991,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0073,TABR,1991,LIVE,25,1.314,15.017,9.01,6.402
TP001,8,MUNA,MUNA0073,TABR,1991,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0073,TSHE,1991,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0073,TSHE,1991,LIVE,62,5.063,78.237,32.86,31.358
TP001,8,MUNA,MUNA0073,TSHE,1991,MORTALITY,25,0.147,0.887,0.372,0.429
TP001,8,MUNA,MUNA0073,ALL,1998,INGROWTH,13,0.044,0.227,0.095,0.114
TP001,8,MUNA,MUNA0073,ALL,1998,LIVE,198,88.148,1850.034,830.392,911.829
TP001,8,MUNA,MUNA0073,ALL,1998,MORTALITY,13,17.069,407.688,183.052,204.097
TP001,8,MUNA,MUNA0073,PSME,1998,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0073,PSME,1998,LIVE,99,81.063,1744.066,783.086,869.129
TP001,8,MUNA,MUNA0073,PSME,1998,MORTALITY,13,17.069,407.688,183.052,204.097
TP001,8,MUNA,MUNA0073,TABR,1998,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0073,TABR,1998,LIVE,25,1.349,15.558,9.335,6.62
TP001,8,MUNA,MUNA0073,TABR,1998,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0073,TSHE,1998,INGROWTH,13,0.044,0.227,0.095,0.114
TP001,8,MUNA,MUNA0073,TSHE,1998,LIVE,75,5.737,90.41,37.972,36.081
TP001,8,MUNA,MUNA0073,TSHE,1998,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0073,ALL,2004,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0073,ALL,2004,LIVE,186,84.245,1786.577,801.673,879.565
TP001,8,MUNA,MUNA0073,ALL,2004,MORTALITY,13,6.074,116.494,52.306,57.756
TP001,8,MUNA,MUNA0073,PSME,2004,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0073,PSME,2004,LIVE,87,76.614,1670.49,750.05,832.938
TP001,8,MUNA,MUNA0073,PSME,2004,MORTALITY,13,6.074,116.494,52.306,57.756
TP001,8,MUNA,MUNA0073,TABR,2004,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0073,TABR,2004,LIVE,25,1.367,15.922,9.553,6.762
TP001,8,MUNA,MUNA0073,TABR,2004,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0073,TSHE,2004,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0073,TSHE,2004,LIVE,75,6.263,100.165,42.069,39.866
TP001,8,MUNA,MUNA0073,TSHE,2004,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0073,ALL,2009,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0073,ALL,2009,LIVE,186,84.696,1793.601,804.636,881.755
TP001,8,MUNA,MUNA0073,ALL,2009,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0073,PSME,2009,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0073,PSME,2009,LIVE,87,76.444,1665.917,747.997,830.639
TP001,8,MUNA,MUNA0073,PSME,2009,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0073,TABR,2009,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0073,TABR,2009,LIVE,25,1.42,16.732,10.039,7.09
TP001,8,MUNA,MUNA0073,TABR,2009,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0073,TSHE,2009,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0073,TSHE,2009,LIVE,75,6.832,110.952,46.6,44.027
TP001,8,MUNA,MUNA0073,TSHE,2009,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0073,ALL,2014,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0073,ALL,2014,LIVE,186,86.325,1832.427,821.771,899.652
TP001,8,MUNA,MUNA0073,ALL,2014,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0073,PSME,2014,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0073,PSME,2014,LIVE,87,77.384,1691.134,759.319,843.318
TP001,8,MUNA,MUNA0073,PSME,2014,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0073,TABR,2014,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0073,TABR,2014,LIVE,25,1.452,17.272,10.363,7.304
TP001,8,MUNA,MUNA0073,TABR,2014,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0073,TSHE,2014,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0073,TSHE,2014,LIVE,75,7.488,124.022,52.089,49.03
TP001,8,MUNA,MUNA0073,TSHE,2014,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,1947,LIVE,13,0.164,0.735,0.257,0.567
TP001,8,MUNA,MUNA0075,ABGR,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ALL,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ALL,1947,LIVE,260,109.069,2328.286,1044.012,1156.892
TP001,8,MUNA,MUNA0075,ALL,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,1947,LIVE,149,104.101,2269.191,1018.867,1131.772
TP001,8,MUNA,MUNA0075,PSME,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,1947,LIVE,38,0.316,2.097,1.258,0.995
TP001,8,MUNA,MUNA0075,TABR,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TSHE,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TSHE,1947,LIVE,62,4.487,56.263,23.63,23.558
TP001,8,MUNA,MUNA0075,TSHE,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,1953,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,1953,LIVE,13,0.19,0.903,0.316,0.682
TP001,8,MUNA,MUNA0075,ABGR,1953,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ALL,1953,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ALL,1953,LIVE,260,112.592,2412.221,1081.422,1197.929
TP001,8,MUNA,MUNA0075,ALL,1953,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,1953,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,1953,LIVE,149,106.892,2341.65,1051.401,1168.166
TP001,8,MUNA,MUNA0075,PSME,1953,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,1953,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,1953,LIVE,38,0.36,2.468,1.481,1.163
TP001,8,MUNA,MUNA0075,TABR,1953,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TSHE,1953,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TSHE,1953,LIVE,62,5.15,67.199,28.224,27.918
TP001,8,MUNA,MUNA0075,TSHE,1953,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,1959,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,1959,LIVE,13,0.204,0.995,0.348,0.744
TP001,8,MUNA,MUNA0075,ABGR,1959,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ALL,1959,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ALL,1959,LIVE,260,115.356,2475.047,1109.309,1228.067
TP001,8,MUNA,MUNA0075,ALL,1959,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,1959,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,1959,LIVE,149,108.845,2391.046,1073.58,1192.945
TP001,8,MUNA,MUNA0075,PSME,1959,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,1959,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,1959,LIVE,38,0.405,2.881,1.728,1.348
TP001,8,MUNA,MUNA0075,TABR,1959,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TSHE,1959,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TSHE,1959,LIVE,62,5.901,80.125,33.652,33.03
TP001,8,MUNA,MUNA0075,TSHE,1959,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,1965,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,1965,LIVE,13,0.224,1.134,0.397,0.836
TP001,8,MUNA,MUNA0075,ABGR,1965,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ALL,1965,INGROWTH,13,0.651,7.335,3.081,3.138
TP001,8,MUNA,MUNA0075,ALL,1965,LIVE,272,119.624,2568.774,1150.835,1273.061
TP001,8,MUNA,MUNA0075,ALL,1965,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,1965,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,1965,LIVE,149,111.616,2462.914,1105.849,1229.04
TP001,8,MUNA,MUNA0075,PSME,1965,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,1965,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,1965,LIVE,38,0.456,3.357,2.014,1.56
TP001,8,MUNA,MUNA0075,TABR,1965,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TSHE,1965,INGROWTH,13,0.651,7.335,3.081,3.138
TP001,8,MUNA,MUNA0075,TSHE,1965,LIVE,75,7.329,101.369,42.575,41.625
TP001,8,MUNA,MUNA0075,TSHE,1965,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,1971,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,1971,LIVE,13,0.24,1.241,0.434,0.906
TP001,8,MUNA,MUNA0075,ABGR,1971,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ALL,1971,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ALL,1971,LIVE,272,122.756,2641.365,1183.022,1307.723
TP001,8,MUNA,MUNA0075,ALL,1971,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,1971,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,1971,LIVE,149,113.794,2518.884,1130.979,1257.137
TP001,8,MUNA,MUNA0075,PSME,1971,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,1971,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,1971,LIVE,38,0.503,3.822,2.293,1.766
TP001,8,MUNA,MUNA0075,TABR,1971,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TSHE,1971,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TSHE,1971,LIVE,75,8.22,117.418,49.316,47.914
TP001,8,MUNA,MUNA0075,TSHE,1971,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABAM,1977,INGROWTH,13,0.077,0.417,0.174,0.222
TP001,8,MUNA,MUNA0075,ABAM,1977,LIVE,13,0.077,0.417,0.174,0.222
TP001,8,MUNA,MUNA0075,ABAM,1977,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,1977,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,1977,LIVE,13,0.258,1.377,0.482,0.994
TP001,8,MUNA,MUNA0075,ABGR,1977,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ALL,1977,INGROWTH,25,0.115,0.604,0.252,0.316
TP001,8,MUNA,MUNA0075,ALL,1977,LIVE,297,124.711,2682.558,1201.057,1327.103
TP001,8,MUNA,MUNA0075,ALL,1977,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,1977,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,1977,LIVE,149,114.721,2542.888,1141.757,1269.696
TP001,8,MUNA,MUNA0075,PSME,1977,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,1977,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,1977,LIVE,38,0.529,4.092,2.455,1.884
TP001,8,MUNA,MUNA0075,TABR,1977,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TSHE,1977,INGROWTH,13,0.038,0.186,0.078,0.094
TP001,8,MUNA,MUNA0075,TSHE,1977,LIVE,87,9.126,133.783,56.189,54.306
TP001,8,MUNA,MUNA0075,TSHE,1977,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABAM,1983,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABAM,1983,LIVE,13,0.085,0.481,0.2,0.254
TP001,8,MUNA,MUNA0075,ABAM,1983,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,1983,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,1983,LIVE,13,0.265,1.424,0.499,1.025
TP001,8,MUNA,MUNA0075,ABGR,1983,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ALL,1983,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ALL,1983,LIVE,285,128.423,2784.437,1246.271,1376.023
TP001,8,MUNA,MUNA0075,ALL,1983,MORTALITY,13,0.963,12.495,5.61,6.089
TP001,8,MUNA,MUNA0075,PSME,1983,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,1983,LIVE,136,117.269,2623.148,1177.794,1310.204
TP001,8,MUNA,MUNA0075,PSME,1983,MORTALITY,13,0.963,12.495,5.61,6.089
TP001,8,MUNA,MUNA0075,TABR,1983,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,1983,LIVE,38,0.586,4.652,2.791,2.13
TP001,8,MUNA,MUNA0075,TABR,1983,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TSHE,1983,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TSHE,1983,LIVE,87,10.218,154.731,64.987,62.41
TP001,8,MUNA,MUNA0075,TSHE,1983,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABAM,1991,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABAM,1991,LIVE,13,0.093,0.536,0.223,0.281
TP001,8,MUNA,MUNA0075,ABAM,1991,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,1991,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,1991,LIVE,13,0.287,1.598,0.559,1.136
TP001,8,MUNA,MUNA0075,ABGR,1991,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ALL,1991,INGROWTH,25,0.667,7.026,2.951,3.039
TP001,8,MUNA,MUNA0075,ALL,1991,LIVE,310,133.339,2893.361,1294.215,1427.05
TP001,8,MUNA,MUNA0075,ALL,1991,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,1991,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,1991,LIVE,136,120.108,2697.538,1211.194,1347.559
TP001,8,MUNA,MUNA0075,PSME,1991,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,1991,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,1991,LIVE,38,0.612,4.936,2.962,2.254
TP001,8,MUNA,MUNA0075,TABR,1991,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TSHE,1991,INGROWTH,25,0.667,7.026,2.951,3.039
TP001,8,MUNA,MUNA0075,TSHE,1991,LIVE,112,12.24,188.753,79.276,75.82
TP001,8,MUNA,MUNA0075,TSHE,1991,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABAM,1998,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABAM,1998,LIVE,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABAM,1998,MORTALITY,13,0.093,0.536,0.223,0.281
TP001,8,MUNA,MUNA0075,ABGR,1998,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,1998,LIVE,13,0.325,1.898,0.664,1.325
TP001,8,MUNA,MUNA0075,ABGR,1998,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ALL,1998,INGROWTH,13,0.042,0.21,0.126,0.106
TP001,8,MUNA,MUNA0075,ALL,1998,LIVE,310,138.482,3022.013,1351.44,1489.036
TP001,8,MUNA,MUNA0075,ALL,1998,MORTALITY,13,0.093,0.536,0.223,0.281
TP001,8,MUNA,MUNA0075,PSME,1998,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,1998,LIVE,136,124.158,2803.99,1258.991,1401.02
TP001,8,MUNA,MUNA0075,PSME,1998,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,1998,INGROWTH,13,0.042,0.21,0.126,0.106
TP001,8,MUNA,MUNA0075,TABR,1998,LIVE,50,0.697,5.619,3.372,2.564
TP001,8,MUNA,MUNA0075,TABR,1998,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TSHE,1998,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TSHE,1998,LIVE,112,13.302,210.506,88.412,84.127
TP001,8,MUNA,MUNA0075,TSHE,1998,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,2004,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,2004,LIVE,13,0.325,1.898,0.664,1.325
TP001,8,MUNA,MUNA0075,ABGR,2004,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ALL,2004,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ALL,2004,LIVE,310,140.943,3084.264,1378.921,1518.37
TP001,8,MUNA,MUNA0075,ALL,2004,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,2004,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,2004,LIVE,136,125.863,2850.197,1279.738,1424.268
TP001,8,MUNA,MUNA0075,PSME,2004,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,2004,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,2004,LIVE,50,0.696,5.595,3.357,2.553
TP001,8,MUNA,MUNA0075,TABR,2004,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TSHE,2004,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TSHE,2004,LIVE,112,14.059,226.575,95.161,90.224
TP001,8,MUNA,MUNA0075,TSHE,2004,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,2009,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,2009,LIVE,13,0.333,1.956,0.685,1.361
TP001,8,MUNA,MUNA0075,ABGR,2009,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ALL,2009,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ALL,2009,LIVE,310,143.823,3156.764,1411.018,1552.841
TP001,8,MUNA,MUNA0075,ALL,2009,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,2009,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,2009,LIVE,136,127.998,2906.838,1305.17,1452.721
TP001,8,MUNA,MUNA0075,PSME,2009,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,2009,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,2009,LIVE,50,0.7,5.644,3.386,2.575
TP001,8,MUNA,MUNA0075,TABR,2009,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TSHE,2009,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TSHE,2009,LIVE,112,14.794,242.326,101.777,96.184
TP001,8,MUNA,MUNA0075,TSHE,2009,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,2014,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ABGR,2014,LIVE,13,0.358,2.168,0.759,1.493
TP001,8,MUNA,MUNA0075,ABGR,2014,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ALL,2014,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,ALL,2014,LIVE,310,146.337,3220.601,1439.249,1583.093
TP001,8,MUNA,MUNA0075,ALL,2014,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,2014,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,PSME,2014,LIVE,136,129.773,2955.332,1326.944,1477.113
TP001,8,MUNA,MUNA0075,PSME,2014,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,2014,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TABR,2014,LIVE,50,0.716,5.8,3.48,2.642
TP001,8,MUNA,MUNA0075,TABR,2014,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TSHE,2014,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0075,TSHE,2014,LIVE,112,15.491,257.301,108.067,101.844
TP001,8,MUNA,MUNA0075,TSHE,2014,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0077,ABAM,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0077,ABAM,1947,LIVE,25,1.548,16.683,6.957,7.826
TP001,8,MUNA,MUNA0077,ABAM,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0077,ALL,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0077,ALL,1947,LIVE,174,57.082,1112.375,481.076,506.364
TP001,8,MUNA,MUNA0077,ALL,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0077,PSME,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0077,PSME,1947,LIVE,87,36.059,699.013,313.857,346.835
TP001,8,MUNA,MUNA0077,PSME,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0077,THPL,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0077,THPL,1947,LIVE,13,5.418,59.281,18.555,27.611
TP001,8,MUNA,MUNA0077,THPL,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0077,TSHE,1947,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0077,TSHE,1947,LIVE,50,14.057,337.399,141.708,124.093
TP001,8,MUNA,MUNA0077,TSHE,1947,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0077,ABAM,1953,INGROWTH,13,0.564,5.491,2.29,2.624
TP001,8,MUNA,MUNA0077,ABAM,1953,LIVE,25,1.59,17.391,7.252,8.135
TP001,8,MUNA,MUNA0077,ABAM,1953,MORTALITY,13,0.602,5.975,2.491,2.846
TP001,8,MUNA,MUNA0077,ALL,1953,INGROWTH,13,0.564,5.491,2.29,2.624
TP001,8,MUNA,MUNA0077,ALL,1953,LIVE,161,51.711,1007.874,432.32,449.884
TP001,8,MUNA,MUNA0077,ALL,1953,MORTALITY,25,8.712,171.362,76.75,85.065
TP001,8,MUNA,MUNA0077,PSME,1953,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0077,PSME,1953,LIVE,75,29.085,558.234,250.647,276.875
TP001,8,MUNA,MUNA0077,PSME,1953,MORTALITY,13,8.11,165.387,74.259,82.219
TP001,8,MUNA,MUNA0077,THPL,1953,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0077,THPL,1953,LIVE,13,5.937,66.579,20.839,30.62
TP001,8,MUNA,MUNA0077,THPL,1953,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0077,TSHE,1953,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0077,TSHE,1953,LIVE,50,15.099,365.669,153.581,134.254
TP001,8,MUNA,MUNA0077,TSHE,1953,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0077,ABAM,1959,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0077,ABAM,1959,LIVE,25,1.824,20.67,8.619,9.611
TP001,8,MUNA,MUNA0077,ABAM,1959,MORTALITY,0,0,0,0,0
TP001,8,MUNA,MUNA0077,ALL,1959,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0077,ALL,1959,LIVE,136,41.222,789.572,332.375,336.048
TP001,8,MUNA,MUNA0077,ALL,1959,MORTALITY,25,13.023,275.064,123.504,137.004
TP001,8,MUNA,MUNA0077,PSME,1959,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0077,PSME,1959,LIVE,50,16.797,299.136,134.312,147.825
TP001,8,MUNA,MUNA0077,PSME,1959,MORTALITY,25,13.023,275.064,123.504,137.004
TP001,8,MUNA,MUNA0077,THPL,1959,INGROWTH,0,0,0,0,0
TP001,8,MUNA,MUNA0077,THPL,1959,LIVE,13,6.417,73.441,22.987,33.431
TP001,8,MUNA,MUNA0077,THPL,1959,MORTALITY,0,0,0,0,0
